duration,Latitude,Longitude,Speed
1000,37.5201,127.0937,0
1000,37.52019,127.0939,0
1000,37.52028,127.0941,0
1000,37.52036,127.0943,0
1000,37.52042,127.0944,0
1000,37.52047,127.0945,0
1000,37.5205,127.0946,0
1000,37.52045,127.0947,0
1000,37.5204,127.0947,0
1000,37.52044,127.0949,0
1000,37.52042,127.095,0
1000,37.52038,127.0952,0
1000,37.52046,127.0954,0
1000,37.52053,127.0956,0
1000,37.52062,127.0958,0
1000,37.52069,127.0959,0
1000,37.52078,127.0961,0
1000,37.52086,127.0963,0
1000,37.52094,127.0965,0
1000,37.52104,127.0967,0
1000,37.52113,127.0968,0
1000,37.52125,127.0969,0
1000,37.52134,127.097,0
1000,37.52142,127.0972,0
1000,37.52152,127.0973,0
1000,37.52162,127.0974,0
1000,37.52171,127.0976,0
1000,37.5218,127.0978,0
1000,37.52188,127.098,0
1000,37.52197,127.0981,0
1000,37.52203,127.0983,0
1000,37.52213,127.0984,0
1000,37.52222,127.0985,0
1000,37.5223,127.0985,0
1000,37.5224,127.0986,0
1000,37.52246,127.0988,0
1000,37.5225,127.0989,0
1000,37.52254,127.0991,0
1000,37.5226,127.0992,0
1000,37.52264,127.0994,0
1000,37.52269,127.0995,0
1000,37.52274,127.0997,0
1000,37.52279,127.0999,0
1000,37.52289,127.1001,0
1000,37.52295,127.1002,0
1000,37.52303,127.1003,0
1000,37.52312,127.1005,0
1000,37.5232,127.1007,0
1000,37.52333,127.1009,0
1000,37.52338,127.101,0
1000,37.52343,127.1011,0
1000,37.52357,127.1012,0
1000,37.52367,127.1013,0
1000,37.52383,127.1015,0
1000,37.52393,127.1015,0
1000,37.52412,127.1016,0
1000,37.52427,127.1016,0
1000,37.52435,127.1016,0
1000,37.52444,127.1017,0
1000,37.52452,127.1018,0
1000,37.52461,127.102,0
1000,37.52468,127.1021,0
1000,37.52477,127.1023,0
1000,37.52484,127.1024,0
1000,37.52485,127.1025,0
1000,37.52492,127.1025,0
1000,37.52502,127.1026,0
1000,37.52518,127.1027,0
1000,37.52527,127.1029,0
1000,37.52534,127.1031,0
1000,37.52539,127.1032,0
1000,37.52543,127.1034,0
1000,37.52544,127.1034,0
1000,37.52552,127.1036,0
1000,37.52562,127.1038,0
1000,37.52574,127.1039,0
1000,37.52584,127.104,0
1000,37.52601,127.1041,0
1000,37.52618,127.1041,0
1000,37.52634,127.1042,0
1000,37.52652,127.1042,0
1000,37.52666,127.1043,0
1000,37.52678,127.1044,0
1000,37.52691,127.1046,0
1000,37.52703,127.1047,0
1000,37.52714,127.1048,0
1000,37.52729,127.105,0
1000,37.52743,127.1051,0
1000,37.52753,127.1052,0
1000,37.52763,127.1053,0
1000,37.52777,127.1055,0
1000,37.5279,127.1056,0
1000,37.52803,127.1057,0
1000,37.52814,127.1059,0
1000,37.52826,127.106,0
1000,37.52841,127.1061,0
1000,37.52851,127.1062,0
1000,37.52866,127.1064,0
1000,37.52877,127.1065,0
1000,37.52888,127.1066,0
1000,37.52902,127.1068,0
1000,37.52914,127.1069,0
1000,37.52927,127.1071,0
1000,37.5294,127.1072,0
1000,37.52951,127.1073,0
1000,37.52963,127.1075,0
1000,37.52975,127.1076,0
1000,37.5299,127.1077,0
1000,37.52998,127.1077,0
1000,37.53011,127.1078,0
1000,37.53022,127.108,0
1000,37.53034,127.1081,0
1000,37.53049,127.1081,0
1000,37.53065,127.1082,0
1000,37.53077,127.1083,0
1000,37.5309,127.1084,0
1000,37.53103,127.1084,0
1000,37.53115,127.1085,0
1000,37.5313,127.1086,0
1000,37.53144,127.1086,0
1000,37.53156,127.1086,0
1000,37.53168,127.1087,0
1000,37.53183,127.1087,0
1000,37.53198,127.1087,0
1000,37.53212,127.1087,0
1000,37.53225,127.1088,0
1000,37.53237,127.1088,0
1000,37.53254,127.1089,0
1000,37.5327,127.109,0
1000,37.53288,127.109,0
1000,37.53307,127.1091,0
1000,37.53326,127.1092,0
1000,37.53343,127.1093,0
1000,37.53362,127.1094,0
1000,37.53376,127.1094,0
1000,37.53393,127.1095,0
1000,37.53408,127.1096,0
1000,37.53424,127.1096,0
1000,37.53439,127.1097,0
1000,37.53452,127.1098,0
1000,37.53466,127.1099,0
1000,37.53479,127.11,0
1000,37.53493,127.11,0
1000,37.53508,127.1102,0
1000,37.53521,127.1103,0
1000,37.53535,127.1104,0
1000,37.53545,127.1105,0
1000,37.53555,127.1106,0
1000,37.53565,127.1107,0
1000,37.53576,127.1108,0
1000,37.53587,127.111,0
1000,37.53596,127.1111,0
1000,37.53605,127.1112,0
1000,37.53616,127.1113,0
1000,37.53631,127.1115,0
1000,37.53641,127.1116,0
1000,37.5365,127.1117,0
1000,37.53659,127.1118,0
1000,37.53669,127.1119,0
1000,37.53679,127.112,0
1000,37.53691,127.1121,0
1000,37.53705,127.1122,0
1000,37.53712,127.1124,0
1000,37.5372,127.1125,0
1000,37.53734,127.1126,0
1000,37.53743,127.1127,0
1000,37.53754,127.1129,0
1000,37.53765,127.113,0
1000,37.53775,127.1131,0
1000,37.53786,127.1133,0
1000,37.538,127.1134,0
1000,37.53811,127.1135,0
1000,37.53823,127.1135,0
1000,37.53836,127.1136,0
1000,37.53853,127.1137,0
1000,37.5387,127.1138,0
1000,37.53884,127.1138,0
1000,37.53897,127.1139,0
1000,37.53912,127.1139,0
1000,37.53926,127.114,0
1000,37.53937,127.1141,0
1000,37.53952,127.1142,0
1000,37.53962,127.1143,0
1000,37.53977,127.1145,0
1000,37.53992,127.1146,0
1000,37.54007,127.1147,0
1000,37.5402,127.1148,0
1000,37.54033,127.1149,0
1000,37.54043,127.115,0
1000,37.54057,127.1151,0
1000,37.54068,127.1151,0
1000,37.54081,127.1152,0
1000,37.54094,127.1153,0
1000,37.54112,127.1155,0
1000,37.54125,127.1156,0
1000,37.54139,127.1157,0
1000,37.54151,127.1159,0
1000,37.54165,127.116,0
1000,37.54177,127.1161,0
1000,37.54187,127.1162,0
1000,37.54197,127.1162,0
1000,37.5421,127.1163,0
1000,37.54224,127.1163,0
1000,37.54237,127.1163,0
1000,37.54255,127.1163,0
1000,37.5427,127.1163,0
1000,37.54285,127.1164,0
1000,37.54302,127.1164,0
1000,37.54317,127.1165,0
1000,37.54329,127.1166,0
1000,37.54333,127.1167,0
1000,37.54342,127.1168,0
1000,37.54351,127.117,0
1000,37.54359,127.1171,0
1000,37.54364,127.117,0
1000,37.54357,127.117,0
1000,37.54348,127.1169,0
1000,37.54346,127.1169,0
1000,37.54336,127.1167,0
1000,37.54328,127.1166,0
1000,37.54317,127.1165,0
1000,37.54305,127.1165,0
1000,37.54294,127.1164,0
1000,37.54284,127.1164,0
1000,37.54271,127.1164,0
1000,37.54256,127.1163,0
1000,37.54239,127.1164,0
1000,37.54223,127.1164,0
1000,37.54208,127.1163,0
1000,37.54198,127.1163,0
1000,37.54187,127.1162,0
1000,37.54174,127.1161,0
1000,37.5416,127.116,0
1000,37.54158,127.1159,0
1000,37.54144,127.1158,0
1000,37.54144,127.1157,0
1000,37.54133,127.1156,0
1000,37.54131,127.1156,0
1000,37.54116,127.1155,0
1000,37.5411,127.1155,0
1000,37.54096,127.1154,0
1000,37.54084,127.1153,0
1000,37.54071,127.1152,0
1000,37.54065,127.1151,0
1000,37.54061,127.115,0
1000,37.54048,127.115,0
1000,37.54037,127.1149,0
1000,37.54026,127.1148,0
1000,37.54012,127.1147,0
1000,37.54,127.1146,0
1000,37.53997,127.1146,0
1000,37.53981,127.1145,0
1000,37.53969,127.1144,0
1000,37.53953,127.1143,0
1000,37.53939,127.1141,0
1000,37.53938,127.1141,0
1000,37.53933,127.1141,0
1000,37.5392,127.114,0
1000,37.53909,127.114,0
1000,37.53892,127.1139,0
1000,37.5388,127.1138,0
1000,37.53872,127.1138,0
1000,37.53862,127.1138,0
1000,37.53852,127.1138,0
1000,37.53841,127.1137,0
1000,37.53839,127.1137,0
1000,37.53824,127.1136,0
1000,37.53812,127.1135,0
1000,37.53803,127.1135,0
1000,37.53788,127.1133,0
1000,37.53778,127.1132,0
1000,37.53774,127.1132,0
1000,37.53765,127.113,0
1000,37.53754,127.1129,0
1000,37.53746,127.1128,0
1000,37.53738,127.1128,0
1000,37.53728,127.1127,0
1000,37.53717,127.1126,0
1000,37.53709,127.1124,0
1000,37.53701,127.1123,0
1000,37.53696,127.1122,0
1000,37.53685,127.1121,0
1000,37.53672,127.1121,0
1000,37.53662,127.112,0
1000,37.53654,127.1119,0
1000,37.53653,127.1119,0
1000,37.5364,127.1117,0
1000,37.53628,127.1115,0
1000,37.53618,127.1114,0
1000,37.53609,127.1113,0
1000,37.53596,127.1112,0
1000,37.5359,127.1111,0
1000,37.53581,127.111,0
1000,37.53571,127.1109,0
1000,37.53561,127.1108,0
1000,37.5355,127.1106,0
1000,37.53536,127.1105,0
1000,37.53523,127.1103,0
1000,37.53513,127.1103,0
1000,37.53503,127.1102,0
1000,37.5349,127.1101,0
1000,37.53476,127.11,0
1000,37.53468,127.1099,0
1000,37.53453,127.1098,0
1000,37.53448,127.1098,0
1000,37.53428,127.1097,0
1000,37.53426,127.1097,0
1000,37.53411,127.1096,0
1000,37.5341,127.1096,0
1000,37.53392,127.1095,0
1000,37.53374,127.1094,0
1000,37.53361,127.1094,0
1000,37.53348,127.1093,0
1000,37.53337,127.1093,0
1000,37.53326,127.1092,0
1000,37.53313,127.1092,0
1000,37.533,127.1091,0
1000,37.53291,127.1091,0
1000,37.53275,127.109,0
1000,37.5326,127.1089,0
1000,37.53242,127.1088,0
1000,37.53232,127.1088,0
1000,37.53218,127.1088,0
1000,37.53201,127.1087,0
1000,37.53186,127.1087,0
1000,37.53172,127.1087,0
1000,37.53155,127.1087,0
1000,37.53142,127.1086,0
1000,37.53129,127.1086,0
1000,37.53114,127.1085,0
1000,37.53101,127.1084,0
1000,37.53084,127.1083,0
1000,37.53069,127.1082,0
1000,37.53054,127.1082,0
1000,37.53043,127.1081,0
1000,37.53028,127.108,0
1000,37.53011,127.1079,0
1000,37.52998,127.1078,0
1000,37.5299,127.1077,0
1000,37.52987,127.1077,0
1000,37.52975,127.1076,0
1000,37.52965,127.1075,0
1000,37.52959,127.1075,0
1000,37.52947,127.1073,0
1000,37.52935,127.1072,0
1000,37.52927,127.1071,0
1000,37.52919,127.107,0
1000,37.52911,127.1069,0
1000,37.52902,127.1068,0
1000,37.52893,127.1067,0
1000,37.52883,127.1066,0
1000,37.52873,127.1065,0
1000,37.52863,127.1064,0
1000,37.52855,127.1063,0
1000,37.52843,127.1062,0
1000,37.52835,127.1062,0
1000,37.52825,127.1061,0
1000,37.52812,127.1059,0
1000,37.52801,127.1058,0
1000,37.52792,127.1057,0
1000,37.52784,127.1056,0
1000,37.52773,127.1055,0
1000,37.52763,127.1054,0
1000,37.52753,127.1053,0
1000,37.52744,127.1052,0
1000,37.52731,127.1051,0
1000,37.52722,127.105,0
1000,37.5271,127.1049,0
1000,37.52704,127.1048,0
1000,37.52694,127.1047,0
1000,37.52684,127.1046,0
1000,37.52673,127.1045,0
1000,37.52663,127.1044,0
1000,37.52651,127.1043,0
1000,37.52644,127.1043,0
1000,37.52628,127.1042,0
1000,37.52615,127.1042,0
1000,37.52613,127.1042,0
1000,37.52608,127.1042,0
1000,37.52595,127.1041,0
1000,37.52582,127.104,0
1000,37.52567,127.1039,0
1000,37.52557,127.1038,0
1000,37.52551,127.1037,0
1000,37.52545,127.1035,0
1000,37.52541,127.1034,0
1000,37.5254,127.1033,0
1000,37.52539,127.1032,0
1000,37.52538,127.1031,0
1000,37.52535,127.103,0
1000,37.52531,127.1029,0
1000,37.52523,127.1028,0
1000,37.52515,127.1027,0
1000,37.52499,127.1026,0
1000,37.52489,127.1026,0
1000,37.52482,127.1025,0
1000,37.52477,127.1023,0
1000,37.52468,127.1021,0
1000,37.52461,127.102,0
1000,37.52452,127.1018,0
1000,37.52443,127.1017,0
1000,37.52439,127.1016,0
1000,37.5243,127.1016,0
1000,37.52417,127.1016,0
1000,37.52403,127.1016,0
1000,37.5239,127.1016,0
1000,37.52379,127.1015,0
1000,37.52366,127.1014,0
1000,37.52356,127.1013,0
1000,37.52346,127.1012,0
1000,37.52338,127.1011,0
1000,37.5233,127.101,0
1000,37.52324,127.1009,0
1000,37.52316,127.1007,0
1000,37.52311,127.1007,0
1000,37.52306,127.1005,0
1000,37.523,127.1004,0
1000,37.52291,127.1002,0
1000,37.52285,127.1001,0
1000,37.52277,127.1,0
1000,37.52273,127.0998,0
1000,37.52269,127.0997,0
1000,37.52264,127.0995,0
1000,37.52259,127.0994,0
1000,37.52255,127.0993,0
1000,37.52251,127.0991,0
1000,37.52244,127.0989,0
1000,37.5224,127.0988,0
1000,37.52235,127.0987,0
1000,37.52225,127.0985,0
1000,37.52207,127.0984,0
1000,37.52197,127.0983,0
1000,37.52189,127.0982,0
1000,37.52182,127.098,0
1000,37.52174,127.0979,0
1000,37.52166,127.0977,0
1000,37.52159,127.0976,0
1000,37.5215,127.0975,0
1000,37.52146,127.0974,0
1000,37.52137,127.0973,0
1000,37.52131,127.0972,0
1000,37.52122,127.097,0
1000,37.5211,127.0969,0
1000,37.52101,127.0968,0
1000,37.52097,127.0967,0
1000,37.52092,127.0966,0
1000,37.52083,127.0964,0
1000,37.52077,127.0962,0
1000,37.52071,127.0961,0
1000,37.52066,127.096,0
1000,37.5206,127.0959,0
1000,37.52052,127.0957,0
1000,37.52045,127.0956,0
1000,37.5204,127.0955,0
1000,37.52031,127.0953,0
1000,37.52024,127.0951,0
1000,37.52019,127.095,0
1000,37.52018,127.0948,0
1000,37.52021,127.0947,0
1000,37.52029,127.0944,0
1000,37.52027,127.0942,0
1000,37.52023,127.0941,0
1000,37.52017,127.0939,0
1000,37.5201,127.0938,0
1000,37.52005,127.0937,0
1000,37.52002,127.0936,0
1000,37.51996,127.0935,0
1000,37.51988,127.0933,0
1000,37.51985,127.0933,0
1000,37.51979,127.0932,0
1000,37.51976,127.0931,0
1000,37.51971,127.093,0
1000,37.51967,127.0929,0
1000,37.51962,127.0927,0
1000,37.5196,127.0927,0
1000,37.51957,127.0926,0
1000,37.51953,127.0925,0
1000,37.51946,127.0924,0
1000,37.51941,127.0922,0
1000,37.51938,127.0921,0
1000,37.51935,127.092,0
1000,37.51931,127.0919,0
1000,37.51929,127.0918,0
1000,37.51939,127.0917,0
1000,37.51942,127.0916,0
1000,37.51937,127.0914,0
1000,37.51933,127.0913,0
1000,37.51927,127.0911,0
1000,37.51925,127.091,0
1000,37.51921,127.0908,0
1000,37.51918,127.0907,0
1000,37.51915,127.0906,0
1000,37.51911,127.0903,0
1000,37.51908,127.0902,0
1000,37.51905,127.0899,0
1000,37.51901,127.0898,0
1000,37.51897,127.0896,0
1000,37.51894,127.0894,0
1000,37.51891,127.0892,0
1000,37.51889,127.0891,0
1000,37.51887,127.0889,0
1000,37.51885,127.0887,0
1000,37.51883,127.0886,0
1000,37.5188,127.0884,0
1000,37.51878,127.0882,0
1000,37.51877,127.0881,0
1000,37.51875,127.0879,0
1000,37.51872,127.0877,0
1000,37.51869,127.0875,0
1000,37.51866,127.0873,0
1000,37.51863,127.0871,0
1000,37.51861,127.0869,0
1000,37.51858,127.0867,0
1000,37.51855,127.0865,0
1000,37.51852,127.0863,0
1000,37.51849,127.086,0
1000,37.51846,127.0858,0
1000,37.51844,127.0856,0
1000,37.51842,127.0854,0
1000,37.51839,127.0852,0
1000,37.51837,127.085,0
1000,37.51834,127.0848,0
1000,37.51833,127.0846,0
1000,37.51832,127.0846,0
1000,37.51823,127.0845,0
1000,37.51805,127.0845,0
1000,37.51791,127.0845,0
1000,37.51777,127.0846,0
1000,37.51765,127.0846,0
1000,37.51743,127.0846,0
1000,37.51731,127.0846,0
1000,37.51724,127.0846,0
1000,37.5172,127.0845,0
1000,37.51716,127.0844,0
1000,37.51704,127.0842,0
1000,37.51674,127.0845,0
1000,37.51635,127.0844,0
1000,37.5163,127.0842,0
1000,37.51628,127.0841,0
1000,37.5163,127.0841,0
1000,37.51632,127.0841,0
1000,37.51619,127.0842,0
1000,37.5162,127.0842,0
1000,37.51623,127.0841,0
1000,37.51624,127.0841,0
1000,37.51625,127.084,0
1000,37.51626,127.0838,0
1000,37.5163,127.0836,0
1000,37.51633,127.0834,0
1000,37.51632,127.0832,0
1000,37.5163,127.083,0
1000,37.5163,127.0829,0
1000,37.51628,127.0828,0
1000,37.5163,127.0827,0
1000,37.51634,127.0825,0
1000,37.51634,127.0824,0
1000,37.51633,127.0822,0
1000,37.51633,127.0821,0
1000,37.51633,127.0819,0
1000,37.51632,127.0817,0
1000,37.51632,127.0816,0
1000,37.51635,127.0814,0
1000,37.51635,127.0813,0
1000,37.51635,127.0812,0
1000,37.51637,127.0809,0
1000,37.51638,127.0809,0
1000,37.51637,127.0807,0
1000,37.51636,127.0806,0
1000,37.51637,127.0804,0
1000,37.5164,127.0803,0
1000,37.51641,127.0801,0
1000,37.51639,127.08,0
1000,37.51636,127.08,0
1000,37.51628,127.0799,0
1000,37.51627,127.0799,0
1000,37.51626,127.0797,0
1000,37.51627,127.0795,0
1000,37.5163,127.0794,0
1000,37.51631,127.0793,0
1000,37.5164,127.0792,0
1000,37.51641,127.0792,0
1000,37.51647,127.079,0
1000,37.51652,127.0788,0
1000,37.51654,127.0787,0
1000,37.51654,127.0785,0
1000,37.51656,127.0783,0
1000,37.51657,127.0781,0
1000,37.51656,127.0779,0
1000,37.51655,127.0777,0
1000,37.51652,127.0777,0
1000,37.51638,127.0776,0
1000,37.51622,127.0776,0
1000,37.51609,127.0776,0
1000,37.51597,127.0776,0
1000,37.51584,127.0777,0
1000,37.51569,127.0777,0
1000,37.51558,127.0777,0
1000,37.5154,127.0778,0
1000,37.51527,127.0778,0
1000,37.51514,127.0779,0
1000,37.515,127.0779,0
1000,37.51487,127.0779,0
1000,37.51474,127.078,0
1000,37.5147,127.078,0
1000,37.51456,127.078,0
1000,37.51442,127.0781,0
1000,37.51432,127.0781,0
1000,37.51427,127.0781,0
1000,37.51429,127.0782,0
1000,37.51426,127.0783,0
1000,37.51419,127.0783,0
1000,37.51416,127.0782,0
1000,37.51415,127.0782,0
1000,37.5141,127.0781,0
1000,37.51397,127.0781,0
1000,37.51387,127.0782,0
1000,37.51371,127.0783,0
1000,37.51358,127.0783,0
1000,37.51344,127.0783,0
1000,37.51332,127.0783,0
1000,37.51315,127.0783,0
1000,37.51299,127.0784,0
1000,37.5129,127.0784,0
1000,37.51281,127.0784,0
1000,37.51272,127.0784,0
1000,37.51253,127.0785,0
1000,37.51236,127.0785,0
1000,37.51226,127.0786,0
1000,37.51224,127.0786,0
1000,37.51223,127.0787,0
1000,37.51223,127.0788,0
1000,37.51221,127.0788,0
1000,37.51216,127.0786,0
1000,37.51213,127.0786,0
1000,37.51212,127.0786,0
1000,37.51213,127.0786,0
1000,37.51212,127.0786,0
1000,37.512,127.0786,0
1000,37.51194,127.0787,0
1000,37.5119,127.0788,0
1000,37.5119,127.0789,0
1000,37.51188,127.079,0
1000,37.51186,127.079,0
1000,37.51182,127.079,0
1000,37.51181,127.079,0
1000,37.51174,127.0791,0
1000,37.51172,127.0791,0
1000,37.51167,127.0791,0
1000,37.5116,127.079,0
1000,37.51146,127.0789,0
1000,37.51144,127.0789,0
1000,37.51138,127.0788,0
1000,37.5113,127.0788,0
1000,37.51115,127.0788,0
1000,37.51104,127.0788,0
1000,37.51091,127.0789,0
1000,37.51088,127.0789,0
1000,37.51079,127.0789,0
1000,37.5106,127.0789,0
1000,37.51049,127.0789,0
1000,37.51043,127.0789,0
1000,37.51038,127.0789,0
1000,37.51042,127.0791,0
1000,37.51048,127.0792,0
1000,37.51042,127.0792,0
1000,37.51034,127.0793,0
1000,37.5103,127.0795,0
1000,37.51019,127.0797,0
1000,37.51023,127.0798,0
1000,37.51027,127.0799,0
1000,37.51027,127.0801,0
1000,37.51028,127.0802,0
1000,37.51031,127.0802,0
1000,37.5103,127.0802,0
1000,37.51032,127.0803,0
1000,37.51033,127.0804,0
1000,37.51027,127.0804,0
1000,37.51019,127.0805,0
1000,37.51011,127.0805,0
