duration,Latitude,Longitude,Speed
991,37.47526263,126.8884418,1.379999995
1016,37.47526905,126.8884238,1.299999952
1003,37.47527428,126.888407,1.289999962
971,37.47527792,126.8883906,1.299999952
1017,37.47528046,126.8883746,1.289999962
993,37.47528121,126.8883588,1.299999952
1022,37.47527629,126.8883388,1.470000029
963,37.47526748,126.8883155,1.600000024
1010,37.47525862,126.8882934,1.590000033
1027,37.47525585,126.8882788,1.379999995
998,37.47525345,126.8882553,1.610000014
968,37.47524812,126.8882261,1.769999981
1014,37.47524169,126.888198,1.779999971
1055,37.4752344,126.8881717,1.789999962
967,37.47522594,126.8881467,1.809999943
978,37.47521695,126.8881228,1.820000052
1001,37.47520762,126.8880999,1.830000043
15052,37.47513428,126.8878616,1.679999948
955,37.47513116,126.8878426,1.590000033
1034,37.47512931,126.8878241,1.580000043
987,37.47512807,126.8878056,1.570000052
1009,37.47513183,126.887805,1.210000038
1005,37.475135,126.8878126,1.049999952
1004,37.47514294,126.8878136,1.059999943
991,37.4751488,126.887812,1.059999943
992,37.47515279,126.8878173,0.910000026
1001,37.47513687,126.8878452,0.769999981
1005,37.4751253,126.8878685,0.689999998
992,37.47511342,126.887888,0.689999998
991,37.47510344,126.8879082,0.579999983
976,37.47509661,126.8879203,0.610000014
1036,37.47508675,126.8879325,0.620000005
984,37.47507674,126.8879391,0.680000007
1006,37.47506217,126.8879472,0.74000001
1007,37.47504742,126.8879525,0.790000021
980,37.47502152,126.8879599,1.080000043
1009,37.47499117,126.8879738,1.220000029
987,37.47496092,126.8879918,1.309999943
1018,37.47493383,126.8880066,1.309999943
1008,37.47490938,126.8880192,1.330000043
979,37.4748866,126.8880329,1.350000024
993,37.47486808,126.8880442,1.279999971
1035,37.47485062,126.8880491,1.25999999
971,37.47484017,126.8880485,1.090000033
1008,37.47483167,126.8880452,1.059999943
1015,37.47481837,126.8880345,1.24000001
983,37.47480807,126.888021,1.190000057
994,37.47479899,126.8879965,1.370000005
1006,37.47479279,126.8879746,1.269999981
1021,37.47479067,126.8879513,1.25999999
992,37.47479226,126.8879213,1.399999976
1010,37.47480783,126.8878899,1.350000024
992,37.47500963,126.8878552,1.149999976
992,37.47505518,126.8878699,1.25999999
1003,37.47507457,126.8878566,1.360000014
997,37.47508176,126.887838,1.350000024
993,37.47510132,126.8878218,1.590000033
973,37.47511938,126.8878029,1.639999986
998,37.4751291,126.8877803,1.620000005
999,37.47513621,126.8877563,1.649999976
1005,37.47513936,126.8877308,1.669999957
1007,37.47512824,126.8877029,1.629999995
971,37.47511869,126.8876762,1.629999995
1020,37.47510688,126.8876606,1.309999943
1034,37.47509315,126.8876478,1.25
981,37.47508222,126.8876363,1.210000038
1022,37.47506767,126.8876225,1.289999962
988,37.47504735,126.8876084,1.320000052
1011,37.47502843,126.887595,1.309999943
1009,37.47500825,126.8875823,1.330000043
988,37.47499048,126.8875739,1.190000057
1014,37.47496685,126.8875684,1.25
975,37.47494968,126.8875692,0.99000001
987,37.47493058,126.8875629,1.230000019
1027,37.47491046,126.887552,1.360000014
976,37.47489396,126.8875387,1.379999995
1002,37.47487093,126.8875202,1.659999967
986,37.47484375,126.8875017,1.779999971
1019,37.47481962,126.8874896,1.649999976
1024,37.47480154,126.8874793,1.549999952
1021,37.47478602,126.8874688,1.539999962
963,37.47476921,126.8874576,1.600000024
1010,37.47475406,126.8874457,1.590000033
1022,37.47474787,126.8874393,1.320000052
969,37.47474593,126.8874394,1.100000024
1045,37.47473978,126.8874397,1.169999957
969,37.47472656,126.8874379,1.330000043
968,37.47471594,126.8874321,1.309999943
1024,37.47470082,126.887409,1.730000019
975,37.47468546,126.8873809,1.840000033
1020,37.47467266,126.8873539,1.809999943
985,37.47466476,126.887327,1.769999981
992,37.474662,126.8873039,1.629999995
1013,37.47466362,126.8872808,1.590000033
1000,37.47466832,126.8872665,1.350000024
993,37.47467768,126.887254,1.25
1041,37.47468623,126.8872438,1.179999948
969,37.47469144,126.8872315,1.230000019
998,37.47469254,126.8872123,1.429999948
1002,37.47469467,126.8871941,1.379999995
992,37.4746961,126.887185,1.139999986
1007,37.47469536,126.8871769,1.139999986
989,37.47469396,126.8871676,1.149999976
1025,37.47469216,126.8871567,1.179999948
971,37.47469091,126.8871416,1.279999971
984,37.47468761,126.8871253,1.330000043
1025,37.47468566,126.8871135,1.220000029
1000,37.4746835,126.8871057,1.129999995
1000,37.47468081,126.8870964,1.159999967
1006,37.47468205,126.8870862,1.110000014
1012,37.47468673,126.8870838,0.829999983
985,37.474687,126.8870838,0.769999981
991,37.47468477,126.887081,0.829999983
997,37.47468475,126.8870799,0.699999988
1015,37.47468252,126.8870834,0.569999993
1031,37.47466644,126.8870845,0.829999983
978,37.47464994,126.8870873,0.800000012
993,37.4746209,126.8870927,1.139999986
988,37.47460134,126.8870934,0.970000029
1001,37.4745814,126.8870963,1.029999971
1049,37.47455709,126.8870991,1.210000038
1015,37.47454002,126.8871001,1.100000024
966,37.47452013,126.887083,1.360000014
978,37.47450083,126.8870567,1.49000001
986,37.47448209,126.8870384,1.440000057
1019,37.47447071,126.8870214,1.330000043
1011,37.47446603,126.8870047,1.24000001
980,37.4744596,126.8869871,1.299999952
1025,37.47445206,126.8869715,1.289999962
1022,37.47444836,126.8869404,1.480000019
954,37.47444326,126.8869061,1.629999995
1008,37.47443771,126.8868735,1.659999967
978,37.47443129,126.8868458,1.620000005
1014,37.47442346,126.8868089,2.00999999
1018,37.47441634,126.8867748,1.940000057
1003,37.47440946,126.8867456,1.870000005
974,37.47440209,126.8867156,1.970000029
1026,37.4744004,126.8866896,0.689999998
1001,37.47440545,126.8866792,0.709999979
987,37.47441001,126.8866676,0.600000024
1013,37.47441729,126.8866611,0.74000001
1001,37.47442059,126.886652,1.279999971
985,37.47442455,126.8866525,1.269999981
984,37.47442856,126.8866524,1.25999999
1037,37.47442652,126.8866512,1.25999999
1008,37.47442335,126.8866446,1.24000001
967,37.47441339,126.8866389,1.24000001
1036,37.47440744,126.886638,1.230000019
994,37.47439534,126.8866378,1.230000019
961,37.47438736,126.8866299,1.220000029
990,37.47438041,126.8866193,1.230000019
1005,37.47437439,126.8866082,1.230000019
1011,37.47437237,126.8865955,1.220000029
1016,37.4743663,126.8865916,1.220000029
970,37.47436302,126.8865889,1.210000038
1039,37.47436803,126.886582,1.190000057
1002,37.47437402,126.8865683,1.190000057
983,37.47438041,126.8865545,1.190000057
1000,37.47437255,126.8865427,1.190000057
978,37.47436073,126.8865328,1.179999948
1013,37.47434925,126.8865235,1.179999948
1014,37.47433761,126.8865161,1.179999948
1000,37.47432605,126.8865097,1.179999948
1004,37.47431508,126.886503,1.179999948
995,37.4743045,126.8864958,1.179999948
961,37.47429489,126.8864867,1.179999948
1048,37.47428638,126.886477,1.179999948
964,37.47427884,126.8864656,1.179999948
1033,37.47427176,126.8864539,1.179999948
977,37.47426453,126.8864424,1.179999948
992,37.47425698,126.8864322,1.179999948
991,37.47424942,126.8864216,1.179999948
1016,37.47424213,126.886411,1.179999948
1010,37.47423532,126.8864002,1.179999948
998,37.47422864,126.8863878,1.179999948
982,37.4742222,126.8863758,1.179999948
1019,37.47421596,126.8863643,1.179999948
986,37.47420984,126.8863535,1.179999948
1028,37.4742032,126.8863429,1.179999948
1006,37.47419581,126.8863327,1.179999948
1009,37.47418827,126.8863231,1.179999948
968,37.47418107,126.8863134,1.179999948
1008,37.47417448,126.8863216,1.159999967
997,37.47416831,126.8863175,1.159999967
999,37.47416815,126.8863167,1.149999976
978,37.47417092,126.8863124,1.149999976
1023,37.47417481,126.8863077,1.139999986
998,37.4741804,126.886309,1.129999995
1012,37.4741869,126.8862992,1.129999995
970,37.47419259,126.8862835,1.129999995
999,37.47419232,126.8862705,1.129999995
1014,37.47419168,126.8862599,1.129999995
991,37.47418666,126.8862502,1.139999986
1016,37.47418032,126.8862416,1.139999986
1013,37.47417337,126.8862332,1.139999986
1005,37.47416576,126.8862261,1.139999986
977,37.4741573,126.8862202,1.139999986
1005,37.4741484,126.8862145,1.139999986
975,37.47413921,126.8862089,1.139999986
1023,37.47413007,126.8862032,1.139999986
993,37.47412102,126.8861972,1.139999986
975,37.47411185,126.8861913,1.139999986
996,37.47410275,126.8861851,1.139999986
1047,37.47409325,126.8861807,1.139999986
986,37.47408335,126.8861814,0.99000001
991,37.47407776,126.8861828,0.460000008
1003,37.47407427,126.8861833,0.460000008
972,37.47407602,126.8861827,0
12991,37.47408289,126.8861779,0
1010,37.47408525,126.8861744,0.209999993
2433,37.47408797,126.8861703,0
11574,37.47408887,126.8861676,0
1059,37.47409064,126.8861756,1.139999986
965,37.47409389,126.8861892,1.139999986
991,37.47409791,126.8862019,1.139999986
981,37.47410384,126.8862127,1.139999986
1026,37.47411256,126.8862196,1.139999986
1003,37.47412199,126.8862253,1.139999986
2641,37.47413888,126.8862403,1.139999986
360,37.47414538,126.886251,1.139999986
970,37.47415376,126.8862587,1.139999986
1014,37.47416314,126.8862644,1.139999986
1051,37.47417181,126.8862715,1.139999986
933,37.47418018,126.8862792,1.139999986
1032,37.47418774,126.8862882,1.139999986
985,37.47419405,126.8862993,1.139999986
980,37.47419942,126.8863113,1.139999986
1042,37.47420363,126.8863244,1.129999995
998,37.47420717,126.8863377,1.129999995
987,37.47421098,126.8863503,1.129999995
973,37.47421467,126.8863627,1.129999995
1031,37.47421846,126.886375,1.139999986
1007,37.47422041,126.8863877,1.139999986
1057,37.4742221,126.8864006,1.139999986
920,37.47421908,126.8863973,0.910000026
1004,37.47420996,126.8863832,1.129999995
1065,37.47420111,126.8863713,1.139999986
991,37.47419222,126.8863609,1.139999986
970,37.47418379,126.8863505,1.139999986
1037,37.47417573,126.8863403,1.139999986
1020,37.47416798,126.88633,1.129999995
955,37.4741594,126.8863189,1.139999986
1019,37.47415115,126.8863081,1.139999986
949,37.47414679,126.8863027,0
33004,37.47394531,126.8863432,0.629999995
992,37.47374107,126.8864068,0.879999995
1050,37.47374128,126.8864138,0.819999993
967,37.47373057,126.8864266,0.910000026
1010,37.47372177,126.8864376,0.930000007
1027,37.47371347,126.8864462,0.920000017
929,37.47370541,126.8864541,0.920000017
1029,37.47369753,126.8864617,0.930000007
967,37.47369035,126.886473,0.970000029
995,37.4736833,126.8864847,0.980000019
995,37.47366758,126.8864918,1.139999986
989,37.47364736,126.8864964,1.24000001
1013,37.47362055,126.8864969,1.409999967
1032,37.47359259,126.8864964,1.480000019
4018,37.47358886,126.8864588,0
3985,37.47361705,126.8864137,0
968,37.4736084,126.8864057,1.139999986
997,37.47359249,126.8864041,1.139999986
1055,37.47358245,126.886409,1.139999986
954,37.47357327,126.8864153,1.139999986
1041,37.47356416,126.8864226,1.139999986
1013,37.47355394,126.8864295,1.139999986
976,37.4735435,126.8864364,1.129999995
984,37.47353356,126.8864436,1.129999995
1016,37.47352401,126.8864509,1.129999995
958,37.47351479,126.8864584,1.129999995
1042,37.47350566,126.8864659,1.129999995
1021,37.47328371,126.8866149,1.169999957
985,37.47327398,126.8866197,1.169999957
995,37.47326381,126.886625,1.179999948
1007,37.47325395,126.8866299,1.169999957
991,37.4732447,126.886633,1.129999995
1026,37.47323528,126.8866367,1.139999986
998,37.47322575,126.8866408,1.139999986
1041,37.47318508,126.886635,2.529999971
1096,37.47314281,126.8866284,2.529999971
812,37.47310443,126.8866204,2.529999971
1019,37.47308372,126.8866016,1.139999986
1018,37.47307084,126.8865838,1.139999986
1032,37.47305995,126.8865653,1.139999986
956,37.4730568,126.8865431,0
1022,37.47305745,126.8865371,0
965,37.47307344,126.8865514,1.409999967
999,37.47307831,126.8865602,1.399999976
1001,37.47307938,126.8865711,1.409999967
1001,37.47307787,126.8865815,1.409999967
996,37.47307427,126.8865911,1.409999967
1010,37.473069,126.8865993,1.399999976
1150,37.4730703,126.8866134,1.139999986
999,37.47307164,126.8866287,1.139999986
899,37.47306853,126.8866404,1.139999986
939,37.47306212,126.8866491,1.139999986
1010,37.47305441,126.8866565,1.139999986
1006,37.47304566,126.8866626,1.139999986
1027,37.47303689,126.8866689,1.139999986
5713,37.47300187,126.8867158,1.139999986
248,37.47299945,126.8867197,1.139999986
991,37.47299835,126.8867276,1.139999986
1088,37.47299654,126.886737,1.129999995
904,37.47299446,126.8867474,1.139999986
1016,37.47299203,126.8867588,1.129999995
1018,37.47298931,126.8867706,1.129999995
1002,37.47298651,126.8867819,1.129999995
1138,37.47298363,126.8867934,1.129999995
834,37.47298068,126.8868051,1.129999995
1021,37.47297786,126.8868166,1.120000005
1002,37.47297486,126.8868285,1.129999995
987,37.47297183,126.8868405,1.129999995
999,37.47296813,126.8868504,1.070000052
1021,37.47296393,126.8868585,1.00999999
986,37.472959,126.8868663,1.00999999
1015,37.47295349,126.8868678,0.829999983
1282,37.47294695,126.886866,0.75999999
732,37.47293766,126.8868633,0.810000002
991,37.47292793,126.886862,0.819999993
998,37.47291781,126.8868575,0.779999971
987,37.47290564,126.8868552,0.870000005
1012,37.47289662,126.8868574,0.839999974
1011,37.47288415,126.8868568,0.910000026
986,37.47287205,126.886851,0.870000005
1009,37.4728582,126.8868455,0.949999988
978,37.47284391,126.8868381,0.970000029
1013,37.47282515,126.8868238,1.139999986
1000,37.47280313,126.8868173,1.25999999
977,37.47278105,126.8868076,1.309999943
28008,37.47265479,126.8867316,0
2033,37.47260584,126.8867353,0
5010,37.47254121,126.8867801,0
4951,37.47251487,126.8868332,0
5007,37.47250626,126.8868507,0
992,37.47250415,126.8868549,0
2008,37.47250309,126.8868569,0
1033,37.47250289,126.8868576,0
42003,37.47224993,126.8870135,1.129999995
987,37.47223691,126.8870217,1.129999995
984,37.47222507,126.8870291,1.129999995
994,37.47221437,126.8870366,1.129999995
993,37.47220512,126.8870451,1.129999995
2990,37.4721793,126.8870706,1.129999995
1005,37.47217402,126.8870773,1.129999995
1005,37.47216809,126.8870815,1.129999995
1014,37.47215735,126.88708,1.129999995
1003,37.47214681,126.8870805,1.129999995
979,37.47213569,126.8870795,1.129999995
1021,37.47212583,126.8870797,1.129999995
987,37.47211668,126.8870818,1.129999995
1027,37.47210817,126.887084,1.129999995
973,37.47210066,126.8870883,1.129999995
994,37.47209484,126.8870918,1.129999995
1000,37.4720896,126.8870973,1
1018,37.47208385,126.8871046,1.129999995
994,37.47207808,126.8871117,1.129999995
998,37.4720722,126.8871212,1.129999995
4013,37.47202932,126.8871437,0
2988,37.47199321,126.8871545,0
1002,37.47198619,126.887158,0
994,37.47197643,126.8871663,1.129999995
991,37.47196165,126.8871793,1.129999995
1030,37.47194921,126.8871907,1.129999995
993,37.47193812,126.8872017,1.129999995
978,37.47192888,126.8872109,1.129999995
984,37.47191923,126.8872185,1.129999995
1001,37.47190965,126.8872256,1.129999995
1036,37.47189945,126.8872312,1.129999995
982,37.47188893,126.8872366,1.129999995
1017,37.47187918,126.8872427,1.129999995
978,37.47186982,126.8872496,1.129999995
996,37.47186069,126.8872563,1.129999995
1010,37.47185187,126.8872635,1.129999995
1002,37.47184271,126.8872705,1.129999995
996,37.47183373,126.8872755,1.129999995
1004,37.47182432,126.8872799,1.120000005
1153,37.47181487,126.8872851,1.120000005
865,37.47180446,126.887293,1.120000005
1019,37.47180071,126.8872881,1.120000005
953,37.47179491,126.8872857,1.120000005
1032,37.47178737,126.8872848,1.120000005
997,37.47177891,126.8872854,1.120000005
966,37.47177042,126.8872882,1.120000005
1014,37.47176198,126.8872924,1.120000005
1001,37.47175317,126.8872968,1.120000005
980,37.47174426,126.8873017,1.120000005
1013,37.47173811,126.8872984,1.120000005
1000,37.47173175,126.8872974,1.120000005
1008,37.47172438,126.8872976,1.120000005
992,37.47171613,126.8872991,1.120000005
996,37.47170432,126.8873015,1.120000005
1005,37.47169113,126.8872989,1.120000005
1034,37.47167679,126.8872966,1.120000005
971,37.47166385,126.8872956,1.120000005
1017,37.47165088,126.8872991,1.120000005
984,37.47163484,126.8873078,1.120000005
999,37.47161975,126.8873172,1.120000005
1009,37.47160839,126.887329,1.120000005
1015,37.47159898,126.8873442,1.120000005
969,37.4715974,126.8873611,1.120000005
1015,37.47160019,126.8873746,1.120000005
988,37.47160029,126.8873815,0
1027,37.47159559,126.8873853,1.120000005
961,37.47158927,126.8873948,1.120000005
1023,37.4715843,126.8874037,1.120000005
1019,37.4715749,126.8874059,1.120000005
997,37.47157545,126.8874166,1.110000014
1000,37.4715744,126.8874297,1.110000014
975,37.47157835,126.8874411,1.110000014
1023,37.47158582,126.8874503,1.100000024
1008,37.47159528,126.8874584,1.100000024
985,37.4716036,126.8874679,1.100000024
1008,37.47161266,126.8874761,1.100000024
1001,37.47162158,126.8874849,1.090000033
1004,37.47162541,126.8874958,1.090000033
995,37.47163088,126.887506,1.090000033
998,37.47163645,126.887516,1.090000033
998,37.4716401,126.8875271,1.090000033
984,37.47164573,126.8875314,1.090000033
1020,37.47165043,126.8875342,1.080000043
1005,37.4716558,126.8875371,1.080000043
1009,37.47165707,126.8875428,1.080000043
987,37.47165761,126.8875477,1.080000043
978,37.47165813,126.8875488,1.080000043
1018,37.47165695,126.8875535,1.080000043
1003,37.47165781,126.8875586,1.080000043
974,37.4716599,126.8875653,1.080000043
1030,37.47166105,126.8875714,1.080000043
1002,37.47166224,126.8875804,1.080000043
998,37.47166027,126.8875842,1.080000043
969,37.47166043,126.8875897,1.080000043
1004,37.47165667,126.8876015,1.080000043
1033,37.47164137,126.8876181,1.080000043
1018,37.47161424,126.8876308,1.080000043
975,37.47159359,126.8876378,1.080000043
998,37.47158341,126.8876432,1.080000043
1004,37.47157045,126.8876505,1.080000043
1019,37.47155401,126.8876584,1.070000052
948,37.47153587,126.8876601,1.070000052
1025,37.47152466,126.887663,1.070000052
993,37.47150566,126.8876697,1.070000052
1032,37.47148333,126.8876726,1.070000052
972,37.47146265,126.8876726,1.070000052
1011,37.47144774,126.8876673,1.059999943
977,37.47143854,126.8876573,1.059999943
1034,37.47142493,126.8876444,1.049999952
981,37.47140655,126.8876347,1.049999952
1004,37.47138814,126.8876278,1.049999952
978,37.47136923,126.8876198,1.049999952
1035,37.47135404,126.8876088,1.049999952
1034,37.47134712,126.8875968,1.049999952
993,37.47134344,126.8875854,1.049999952
968,37.47133795,126.8875735,1.039999962
1014,37.47133035,126.8875633,0.99000001
1014,37.47132391,126.887552,1.00999999
985,37.47131656,126.887542,0.949999988
994,37.47131094,126.8875327,0.930000007
965,37.47130656,126.887523,0.939999998
994,37.47130359,126.8875145,0.899999976
991,37.47130189,126.8875061,0.889999986
1039,37.47127526,126.8875104,0.670000017
997,37.47125102,126.8875149,0.629999995
988,37.47122893,126.8875205,0.569999993
984,37.47120933,126.8875254,0.569999993
1008,37.47119293,126.8875324,0.49000001
1025,37.47117881,126.8875395,0.469999999
999,37.47116533,126.8875474,0.5
1000,37.47114871,126.8875484,0.689999998
984,37.47113429,126.8875453,0.709999979
999,37.47112008,126.8875462,0.709999979
985,37.47110751,126.8875464,0.709999979
1011,37.47109635,126.8875454,0.709999979
999,37.47107894,126.8875536,0.899999976
1003,37.47106434,126.8875679,0.870000005
998,37.47104973,126.887583,0.920000017
1007,37.47102732,126.8875965,1.159999967
998,37.47100687,126.8876076,1.149999976
1017,37.47098344,126.8876151,1.279999971
963,37.4709619,126.887621,1.279999971
999,37.47094236,126.8876256,1.279999971
1007,37.47092463,126.8876319,1.279999971
1066,37.4709082,126.8876376,1.279999971
905,37.47089283,126.8876428,1.279999971
1011,37.47088417,126.8876463,0
5040,37.47087774,126.8876529,0
36971,37.47087282,126.8876573,0
8042,37.47086663,126.8876646,0
1010,37.47086463,126.8876714,1.039999962
955,37.4708673,126.8876844,1.039999962
1056,37.47087477,126.8876952,1.039999962
952,37.47087552,126.887688,1.039999962
981,37.47087867,126.8876892,1.039999962
1029,37.47088329,126.8876904,1.039999962
980,37.47088676,126.8876949,1.029999971
1038,37.47089065,126.8877004,1.029999971
1004,37.47089488,126.8877067,1.029999971
1006,37.47089939,126.8877136,1.029999971
934,37.47090411,126.887721,1.029999971
1026,37.47090901,126.8877288,1.029999971
988,37.47091405,126.8877369,1.029999971
996,37.4709192,126.8877453,1.029999971
1012,37.47092444,126.8877538,1.029999971
1056,37.47092975,126.8877626,1.029999971
969,37.4709351,126.8877714,1.029999971
963,37.4709405,126.8877803,1.029999971
